strain1,strain2,lens1,lens2,spe1,spe2,color,dist_link1,dist_link2,phy_seqdist
Pseudomonas_orientalis_DSM_17489_3694,Pseudomonas_trivialis_BS3111_7205,1,1,orientalis,trivialis,#F0878566,0.088194522079374,1,0.51515727253536
Pseudomonas_orientalis_DSM_17489_3694,Pseudomonas_fluorescens_A506_168,1,1,orientalis,fluorescens,#F0878566,0.0982560089435439,1,0.494781515246778
Pseudomonas_orientalis_DSM_17489_3694,Pseudomonas_veronii_R02_5004,1,1,orientalis,veronii,#F0878566,0.120614868641699,1,0.520447067425706
Pseudomonas_fluorescens_EK007-7t-asp_5076,Pseudomonas_orientalis_BS2775_5211,1,1,fluorescens,orientalis,#70BCC950,0.0535382895472331,1,0.540741205504664
Pseudomonas_fluorescens_EK007-7t-asp_5076,Pseudomonas_poae_BS2776_5788,1,1,fluorescens,poae,#70BCC950,0.0602459474566797,1,0.52301819702991
Pseudomonas_fluorescens_EK007-7t-asp_5076,Pseudomonas_veronii_R4_3092,1,1,fluorescens,veronii,#70BCC950,0.0758971492453885,1,0.497852364499428
Pseudomonas_fluorescens_EK007-7t-asp_5076,Pseudomonas_veronii_Pvy_11565,1,2,fluorescens,veronii,#70BCC950,0.078133035215204,1,0.644786996104292
Pseudomonas_fluorescens_EK007-7t-asp_5076,Pseudomonas_poae_RE_1-1-14_197,1,1,fluorescens,poae,#70BCC950,0.0837227501397429,1,0.473879846233678
Pseudomonas_fluorescens_EK007-7t-asp_5076,Pseudomonas_trivialis_BS3111_7205,1,1,fluorescens,trivialis,#70BCC950,0.0848406931246506,1,0.494245177745895
Pseudomonas_fluorescens_EK007-7t-asp_5076,Pseudomonas_veronii_R02_5004,1,1,fluorescens,veronii,#70BCC950,0.117261039686976,1,0.489628089140372
Pseudomonas_lactis_FSL_R10-2514_7758,Pseudomonas_fluorescens_AU14705_2430,1,1,lactis,fluorescens,#E98C9166,0.0479485746226942,1,0.224205896725851
Pseudomonas_fluorescens_TDH5_5239,Pseudomonas_libanensis_DMSP-1_7378,1,1,fluorescens,libanensis,#70BCC950,0.0859586361095584,1,0.428295377628332
Pseudomonas_poae_PpR24_6368,Pseudomonas_fluorescens_AU14917_2434,1,1,poae,fluorescens,#93A9C466,0.0211179429849078,1,0.0970754458161866
Pseudomonas_poae_PpR24_6368,Pseudomonas_fluorescens_11293_6861,1,1,poae,fluorescens,#93A9C466,0.0255897149245388,1,0.126534517816173
Pseudomonas_poae_PpR24_6368,Pseudomonas_koreensis_P2_7166,1,1,poae,koreensis,#93A9C466,0.0267076579094466,1,0.125666421048069
Pseudomonas_poae_PpR24_6368,Pseudomonas_fluorescens_CPM15_9422,1,1,poae,fluorescens,#93A9C466,0.0278256008943544,1,0.111126991281786
Pseudomonas_poae_PpR24_6368,Pseudomonas_synxantha_MCP106_12298,1,2,poae,synxantha,#93A9C466,0.0412409167132476,1,0.191110827700548
Pseudomonas_poae_PpR24_6368,Pseudomonas_fluorescens_ATCC_13525_6569,1,1,poae,fluorescens,#93A9C466,0.0457126886528787,1,0.555008174855864
Pseudomonas_poae_PpR24_6368,Pseudomonas_antarctica_BS2772_7007,1,1,poae,antarctica,#93A9C466,0.0591280044717719,1,0.480509745127436
Pseudomonas_poae_PpR24_6368,Pseudomonas_grimontii_BS2976_7114,1,1,poae,grimontii,#93A9C466,0.0602459474566797,1,0.45188271212314
Pseudomonas_poae_PpR24_6368,Pseudomonas_fluorescens_PICF7_2957,1,1,poae,fluorescens,#93A9C466,0.0658356623812186,1,0.546169696709524
Pseudomonas_poae_PpR24_6368,Pseudomonas_synxantha_BG33R_474,1,1,poae,synxantha,#93A9C466,0.0792509782001118,1,0.472686172207283
Pseudomonas_poae_PpR24_6368,Pseudomonas_orientalis_L1-3-08_11571,1,2,poae,orientalis,#93A9C466,0.0904304080491895,1,0.515852313695551
Pseudomonas_poae_PpR24_6368,Pseudomonas_fluorescens_NCTC10038_6712,1,1,poae,fluorescens,#93A9C466,0.107199552822806,1,0.523576992531014
Pseudomonas_poae_PpR24_6368,Pseudomonas_antarctica_PAMC_27494_4017,1,1,poae,antarctica,#93A9C466,0.108317495807714,1,0.493567789717026
Pseudomonas_poae_PpR24_6368,Pseudomonas_simiae_WCS417_2455,1,1,poae,simiae,#93A9C466,0.111671324762437,1,0.516731367705092
Pseudomonas_poae_PpR24_6368,Pseudomonas_chlororaphis_B25_7556,1,1,poae,chlororaphis,#93A9C466,0.126204583566238,1,0.582046431288684
Pseudomonas_poae_PpR24_6368,Pseudomonas_chlororaphis_TAMOak81_7536,1,1,poae,chlororaphis,#93A9C466,0.129558412520961,1,0.562835316373259
Pseudomonas_fluorescens_AU14917_2434,Pseudomonas_koreensis_P2_7166,1,1,fluorescens,koreensis,#70BCC950,0.0244717719396311,1,0.139529109496616
Pseudomonas_fluorescens_AU14917_2434,Pseudomonas_synxantha_MCP106_12298,1,2,fluorescens,synxantha,#70BCC950,0.0390050307434321,1,0.203255897484655
Pseudomonas_fluorescens_AU14917_2434,Pseudomonas_antarctica_BS2772_7007,1,1,fluorescens,antarctica,#70BCC950,0.0568921185019564,1,0.489903378102526
Pseudomonas_fluorescens_AU14917_2434,Pseudomonas_grimontii_BS2976_7114,1,1,fluorescens,grimontii,#70BCC950,0.0580100614868642,1,0.450377431784061
Pseudomonas_fluorescens_AU14917_2434,Pseudomonas_synxantha_BG33R_474,1,1,fluorescens,synxantha,#70BCC950,0.0770150922302963,1,0.47837361049119
Pseudomonas_fluorescens_AU14917_2434,Pseudomonas_orientalis_L1-3-08_11571,1,2,fluorescens,orientalis,#70BCC950,0.088194522079374,1,0.511899459115495
Pseudomonas_fluorescens_AU14917_2434,Pseudomonas_antarctica_PAMC_27494_4017,1,1,fluorescens,antarctica,#70BCC950,0.106081609837898,1,0.488352397594365
Pseudomonas_fluorescens_AU14917_2434,Pseudomonas_simiae_WCS417_2455,1,1,fluorescens,simiae,#70BCC950,0.109435438792622,1,0.51018485811845
Pseudomonas_fluorescens_AU14917_2434,Pseudomonas_chlororaphis_B25_7556,1,1,fluorescens,chlororaphis,#70BCC950,0.123968697596423,1,0.575832419525093
Pseudomonas_fluorescens_AU14917_2434,Pseudomonas_chlororaphis_TAMOak81_7536,1,1,fluorescens,chlororaphis,#70BCC950,0.127322526551146,1,0.563907301783053
Pseudomonas_fluorescens_EK007-RG4_5147,Pseudomonas_orientalis_BS2775_5211,1,1,fluorescens,orientalis,#70BCC950,0.0423588596981554,1,0.521101661455721
Pseudomonas_fluorescens_EK007-RG4_5147,Pseudomonas_poae_BS2776_5788,1,1,fluorescens,poae,#70BCC950,0.049066517607602,1,0.518761292491281
Pseudomonas_fluorescens_EK007-RG4_5147,Pseudomonas_veronii_R4_3092,1,1,fluorescens,veronii,#70BCC950,0.0647177193963108,1,0.503391740739166
Pseudomonas_fluorescens_EK007-RG4_5147,Pseudomonas_veronii_Pvy_11565,1,2,fluorescens,veronii,#70BCC950,0.0669536053661263,1,0.633209430869924
Pseudomonas_fluorescens_EK007-RG4_5147,Pseudomonas_poae_RE_1-1-14_197,1,1,fluorescens,poae,#70BCC950,0.0725433202906652,1,0.469058795790196
Pseudomonas_fluorescens_EK007-RG4_5147,Pseudomonas_trivialis_BS3111_7205,1,1,fluorescens,trivialis,#70BCC950,0.0736612632755729,1,0.489069654689436
Pseudomonas_fluorescens_EK007-RG4_5147,Pseudomonas_veronii_R02_5004,1,1,fluorescens,veronii,#70BCC950,0.106081609837898,1,0.484472514319911
Pseudomonas_fluorescens_11293_6861,Pseudomonas_koreensis_P2_7166,1,1,fluorescens,koreensis,#70BCC950,0.02,1,0.0822253592024775
Pseudomonas_fluorescens_11293_6861,Pseudomonas_synxantha_MCP106_12298,1,2,fluorescens,synxantha,#70BCC950,0.034533258803801,1,0.189876488519022
Pseudomonas_fluorescens_11293_6861,Pseudomonas_antarctica_BS2772_7007,1,1,fluorescens,antarctica,#70BCC950,0.0524203465623253,1,0.496241701949715
Pseudomonas_fluorescens_11293_6861,Pseudomonas_grimontii_BS2976_7114,1,1,fluorescens,grimontii,#70BCC950,0.0535382895472331,1,0.466231941794393
Pseudomonas_fluorescens_11293_6861,Pseudomonas_synxantha_BG33R_474,1,1,fluorescens,synxantha,#70BCC950,0.0725433202906652,1,0.473234975233317
Pseudomonas_fluorescens_11293_6861,Pseudomonas_orientalis_L1-3-08_11571,1,2,fluorescens,orientalis,#70BCC950,0.0837227501397429,1,0.511032367251957
Pseudomonas_fluorescens_11293_6861,Pseudomonas_antarctica_PAMC_27494_4017,1,1,fluorescens,antarctica,#70BCC950,0.101609837898267,1,0.496690362676656
Pseudomonas_fluorescens_11293_6861,Pseudomonas_simiae_WCS417_2455,1,1,fluorescens,simiae,#70BCC950,0.104963666852991,1,0.516634009200886
Pseudomonas_fluorescens_11293_6861,Pseudomonas_chlororaphis_B25_7556,1,1,fluorescens,chlororaphis,#70BCC950,0.119496925656792,1,0.579103223558825
Pseudomonas_fluorescens_11293_6861,Pseudomonas_chlororaphis_TAMOak81_7536,1,1,fluorescens,chlororaphis,#70BCC950,0.122850754611515,1,0.566314493794235
Pseudomonas_koreensis_P2_7166,Pseudomonas_fluorescens_CPM15_9422,1,1,koreensis,fluorescens,#E1929F66,0.02,1,0.0644690012742212
Pseudomonas_koreensis_P2_7166,Pseudomonas_synxantha_MCP106_12298,1,2,koreensis,synxantha,#E1929F66,0.0334153158188932,1,0.207389012877335
Pseudomonas_koreensis_P2_7166,Pseudomonas_fluorescens_ATCC_13525_6569,1,1,koreensis,fluorescens,#E1929F66,0.0378870877585243,1,0.569224476096579
Pseudomonas_koreensis_P2_7166,Pseudomonas_antarctica_BS2772_7007,1,1,koreensis,antarctica,#E1929F66,0.0513024035774176,1,0.507423589828543
Pseudomonas_koreensis_P2_7166,Pseudomonas_grimontii_BS2976_7114,1,1,koreensis,grimontii,#E1929F66,0.0524203465623253,1,0.463876974578931
Pseudomonas_koreensis_P2_7166,Pseudomonas_fluorescens_PICF7_2957,1,1,koreensis,fluorescens,#E1929F66,0.0580100614868642,1,0.576446346155868
Pseudomonas_koreensis_P2_7166,Pseudomonas_synxantha_BG33R_474,1,1,koreensis,synxantha,#E1929F66,0.0714253773057574,1,0.467084506294152
Pseudomonas_koreensis_P2_7166,Pseudomonas_orientalis_L1-3-08_11571,1,2,koreensis,orientalis,#E1929F66,0.0826048071548351,1,0.501648212323557
Pseudomonas_koreensis_P2_7166,Pseudomonas_fluorescens_NCTC10038_6712,1,1,koreensis,fluorescens,#E1929F66,0.0993739519284517,1,0.530014595167844
Pseudomonas_koreensis_P2_7166,Pseudomonas_antarctica_PAMC_27494_4017,1,1,koreensis,antarctica,#E1929F66,0.100491894913359,1,0.490775299007549
Pseudomonas_koreensis_P2_7166,Pseudomonas_simiae_WCS417_2455,1,1,koreensis,simiae,#E1929F66,0.103845723868083,1,0.514351028702057
Pseudomonas_koreensis_P2_7166,Pseudomonas_chlororaphis_B25_7556,1,1,koreensis,chlororaphis,#E1929F66,0.118378982671884,1,0.583417192693563
Pseudomonas_koreensis_P2_7166,Pseudomonas_chlororaphis_TAMOak81_7536,1,1,koreensis,chlororaphis,#E1929F66,0.121732811626607,1,0.567627652739677
Pseudomonas_fluorescens_CPM15_9422,Pseudomonas_synxantha_MCP106_12298,1,2,fluorescens,synxantha,#70BCC950,0.0322973728339855,1,0.202043192885878
Pseudomonas_fluorescens_CPM15_9422,Pseudomonas_antarctica_BS2772_7007,1,1,fluorescens,antarctica,#70BCC950,0.0501844605925098,1,0.505667729365923
Pseudomonas_fluorescens_CPM15_9422,Pseudomonas_grimontii_BS2976_7114,1,1,fluorescens,grimontii,#70BCC950,0.0513024035774176,1,0.46625934324347
Pseudomonas_fluorescens_CPM15_9422,Pseudomonas_synxantha_BG33R_474,1,1,fluorescens,synxantha,#70BCC950,0.0703074343208496,1,0.468199776689857
Pseudomonas_fluorescens_CPM15_9422,Pseudomonas_orientalis_L1-3-08_11571,1,2,fluorescens,orientalis,#70BCC950,0.0814868641699273,1,0.51410223858491
Pseudomonas_fluorescens_CPM15_9422,Pseudomonas_antarctica_PAMC_27494_4017,1,1,fluorescens,antarctica,#70BCC950,0.0993739519284517,1,0.490467121734107
Pseudomonas_fluorescens_CPM15_9422,Pseudomonas_simiae_WCS417_2455,1,1,fluorescens,simiae,#70BCC950,0.102727780883175,1,0.518015470792211
Pseudomonas_fluorescens_CPM15_9422,Pseudomonas_chlororaphis_B25_7556,1,1,fluorescens,chlororaphis,#70BCC950,0.117261039686976,1,0.585878311368307
Pseudomonas_fluorescens_CPM15_9422,Pseudomonas_chlororaphis_TAMOak81_7536,1,1,fluorescens,chlororaphis,#70BCC950,0.120614868641699,1,0.571917667801058
Pseudomonas_fluorescens_isolate_PS887_11794,Pseudomonas_orientalis_BS2775_5211,1,1,fluorescens,orientalis,#70BCC950,0.0311794298490777,1,0.551313173590039
Pseudomonas_fluorescens_isolate_PS887_11794,Pseudomonas_poae_BS2776_5788,1,1,fluorescens,poae,#70BCC950,0.0378870877585243,1,0.501671073506081
Pseudomonas_fluorescens_isolate_PS887_11794,Pseudomonas_veronii_R4_3092,1,1,fluorescens,veronii,#70BCC950,0.0535382895472331,1,0.505968769155645
Pseudomonas_fluorescens_isolate_PS887_11794,Pseudomonas_veronii_Pvy_11565,1,2,fluorescens,veronii,#70BCC950,0.0557741755170486,1,0.637326761868655
Pseudomonas_fluorescens_isolate_PS887_11794,Pseudomonas_poae_RE_1-1-14_197,1,1,fluorescens,poae,#70BCC950,0.0613638904415875,1,0.493988367306007
Pseudomonas_fluorescens_isolate_PS887_11794,Pseudomonas_trivialis_BS3111_7205,1,1,fluorescens,trivialis,#70BCC950,0.0624818334264953,1,0.510380402479409
Pseudomonas_fluorescens_isolate_PS887_11794,Pseudomonas_veronii_R02_5004,1,1,fluorescens,veronii,#70BCC950,0.0949021799888206,1,0.517149760980763
Pseudomonas_libanensis_DSM_17149_3686,Pseudomonas_synxantha_R2-4-08W_11595,1,2,libanensis,synxantha,#D899AD66,0.0613638904415875,1,0.432376310123608
Pseudomonas_synxantha_MCP106_12298,Pseudomonas_fluorescens_ATCC_13525_6569,2,1,synxantha,fluorescens,#D0A0BB66,0.0233538289547233,1,0.542231546100487
Pseudomonas_synxantha_MCP106_12298,Pseudomonas_antarctica_BS2772_7007,2,1,synxantha,antarctica,#D0A0BB66,0.0367691447736165,1,0.467007033081532
Pseudomonas_synxantha_MCP106_12298,Pseudomonas_grimontii_BS2976_7114,2,1,synxantha,grimontii,#D0A0BB66,0.0378870877585243,1,0.452483521046349
Pseudomonas_synxantha_MCP106_12298,Pseudomonas_fluorescens_PICF7_2957,2,1,synxantha,fluorescens,#D0A0BB66,0.0434768026830632,1,0.541230401134908
Pseudomonas_synxantha_MCP106_12298,Pseudomonas_orientalis_L1-3-08_11571,2,2,synxantha,orientalis,#D0A0BB66,0.0680715483510341,1,0.48476663440986
Pseudomonas_synxantha_MCP106_12298,Pseudomonas_fluorescens_NCTC10038_6712,2,1,synxantha,fluorescens,#D0A0BB66,0.0848406931246506,1,0.518155425590104
Pseudomonas_synxantha_MCP106_12298,Pseudomonas_antarctica_PAMC_27494_4017,2,1,synxantha,antarctica,#D0A0BB66,0.0859586361095584,1,0.497891493411574
Pseudomonas_synxantha_MCP106_12298,Pseudomonas_simiae_WCS417_2455,2,1,synxantha,simiae,#D0A0BB66,0.0893124650642817,1,0.488871588691359
Pseudomonas_synxantha_MCP106_12298,Pseudomonas_chlororaphis_B25_7556,2,1,synxantha,chlororaphis,#D0A0BB66,0.103845723868083,1,0.584650502181191
Pseudomonas_synxantha_MCP106_12298,Pseudomonas_chlororaphis_TAMOak81_7536,2,1,synxantha,chlororaphis,#D0A0BB66,0.107199552822806,1,0.568702172777283
Pseudomonas_fluorescens_ATCC_13525_6569,Pseudomonas_antarctica_BS2772_7007,1,1,fluorescens,antarctica,#70BCC950,0.0322973728339855,1,0.501357499266217
Pseudomonas_fluorescens_ATCC_13525_6569,Pseudomonas_grimontii_BS2976_7114,1,1,fluorescens,grimontii,#70BCC950,0.0334153158188932,1,0.553167113515301
Pseudomonas_fluorescens_ATCC_13525_6569,Pseudomonas_synxantha_BG33R_474,1,1,fluorescens,synxantha,#70BCC950,0.0524203465623253,1,0.555642642978888
Pseudomonas_fluorescens_ATCC_13525_6569,Pseudomonas_orientalis_L1-3-08_11571,1,2,fluorescens,orientalis,#70BCC950,0.063599776411403,1,0.516688695830713
Pseudomonas_fluorescens_ATCC_13525_6569,Pseudomonas_antarctica_PAMC_27494_4017,1,1,fluorescens,antarctica,#70BCC950,0.0814868641699273,1,0.412274010732399
Pseudomonas_fluorescens_ATCC_13525_6569,Pseudomonas_simiae_WCS417_2455,1,1,fluorescens,simiae,#70BCC950,0.0848406931246506,1,0.505607391025557
Pseudomonas_fluorescens_ATCC_13525_6569,Pseudomonas_chlororaphis_B25_7556,1,1,fluorescens,chlororaphis,#70BCC950,0.0993739519284517,1,0.659580729074708
Pseudomonas_fluorescens_ATCC_13525_6569,Pseudomonas_chlororaphis_TAMOak81_7536,1,1,fluorescens,chlororaphis,#70BCC950,0.102727780883175,1,0.637581890430902
Pseudomonas_orientalis_BS2775_5211,Pseudomonas_poae_BS2776_5788,1,1,orientalis,poae,#F0878566,0.0255897149245388,1,0.464762077592129
Pseudomonas_orientalis_BS2775_5211,Pseudomonas_veronii_R4_3092,1,1,orientalis,veronii,#F0878566,0.0412409167132476,1,0.583607907742998
Pseudomonas_orientalis_BS2775_5211,Pseudomonas_veronii_Pvy_11565,1,2,orientalis,veronii,#F0878566,0.0434768026830632,1,0.660510201551925
Pseudomonas_orientalis_BS2775_5211,Pseudomonas_fluorescens_Pt14_4039,1,1,orientalis,fluorescens,#F0878566,0.0468306316377865,1,0.511567717319984
Pseudomonas_orientalis_BS2775_5211,Pseudomonas_poae_RE_1-1-14_197,1,1,orientalis,poae,#F0878566,0.049066517607602,1,0.497445682279806
Pseudomonas_orientalis_BS2775_5211,Pseudomonas_trivialis_BS3111_7205,1,1,orientalis,trivialis,#F0878566,0.0501844605925098,1,0.508844361487781
Pseudomonas_orientalis_BS2775_5211,Pseudomonas_fluorescens_A506_168,1,1,orientalis,fluorescens,#F0878566,0.0602459474566797,1,0.505156032988778
Pseudomonas_orientalis_BS2775_5211,Pseudomonas_veronii_R02_5004,1,1,orientalis,veronii,#F0878566,0.0826048071548351,1,0.518318258868363
Pseudomonas_yamanorum_LMG_27247_6834,Pseudomonas_fluorescens_LBUM636_7217,1,1,yamanorum,fluorescens,#C3AED166,0.0378870877585243,1,0.392819323281731
Pseudomonas_trivialis_IHBB745_3101,Pseudomonas_cedrina_BS2981_6213,1,1,trivialis,cedrina,#AE9EAF66,0.0445947456679709,1,0.507904237361229
Pseudomonas_trivialis_IHBB745_3101,Pseudomonas_azotoformans_P45A_9377,1,1,trivialis,azotoformans,#AE9EAF66,0.0837227501397429,1,0.503426953736125
Pseudomonas_poae_BS2776_5788,Pseudomonas_veronii_R4_3092,1,1,poae,veronii,#93A9C466,0.034533258803801,1,0.541294264717909
Pseudomonas_poae_BS2776_5788,Pseudomonas_veronii_Pvy_11565,1,2,poae,veronii,#93A9C466,0.0367691447736165,1,0.608039134938165
Pseudomonas_poae_BS2776_5788,Pseudomonas_fluorescens_Pt14_4039,1,1,poae,fluorescens,#93A9C466,0.0401229737283399,1,0.497990590080376
Pseudomonas_poae_BS2776_5788,Pseudomonas_trivialis_BS3111_7205,1,1,poae,trivialis,#93A9C466,0.0434768026830632,1,0.420535624560346
Pseudomonas_poae_BS2776_5788,Pseudomonas_fluorescens_A506_168,1,1,poae,fluorescens,#93A9C466,0.0535382895472331,1,0.496060290423381
Pseudomonas_poae_BS2776_5788,Pseudomonas_veronii_R02_5004,1,1,poae,veronii,#93A9C466,0.0758971492453885,1,0.537064375605034
Pseudomonas_libanensis_BS2975_6160,Pseudomonas_synxantha_R2-4-08W_11595,1,2,libanensis,synxantha,#D899AD66,0.0445947456679709,1,0.464618108244815
Pseudomonas_antarctica_BS2772_7007,Pseudomonas_grimontii_BS2976_7114,1,1,antarctica,grimontii,#BEBADA66,0.02,1,0.371370967741936
Pseudomonas_antarctica_BS2772_7007,Pseudomonas_fluorescens_PICF7_2957,1,1,antarctica,fluorescens,#BEBADA66,0.0255897149245388,1,0.518537986675631
Pseudomonas_antarctica_BS2772_7007,Pseudomonas_synxantha_BG33R_474,1,1,antarctica,synxantha,#BEBADA66,0.0390050307434321,1,0.512998042037225
Pseudomonas_antarctica_BS2772_7007,Pseudomonas_orientalis_L1-3-08_11571,1,2,antarctica,orientalis,#BEBADA66,0.0501844605925098,1,0.511257236795083
Pseudomonas_antarctica_BS2772_7007,Pseudomonas_fluorescens_NCTC10038_6712,1,1,antarctica,fluorescens,#BEBADA66,0.0669536053661263,1,0.509894686737669
Pseudomonas_antarctica_BS2772_7007,Pseudomonas_simiae_WCS417_2455,1,1,antarctica,simiae,#BEBADA66,0.0714253773057574,1,0.553750710361811
Pseudomonas_antarctica_BS2772_7007,Pseudomonas_chlororaphis_B25_7556,1,1,antarctica,chlororaphis,#BEBADA66,0.0859586361095584,1,0.600086699597303
Pseudomonas_antarctica_BS2772_7007,Pseudomonas_chlororaphis_TAMOak81_7536,1,1,antarctica,chlororaphis,#BEBADA66,0.0893124650642817,1,0.596644601689112
Pseudomonas_grimontii_BS2976_7114,Pseudomonas_fluorescens_PICF7_2957,1,1,grimontii,fluorescens,#FB807266,0.0244717719396311,1,0.532691025152439
Pseudomonas_grimontii_BS2976_7114,Pseudomonas_synxantha_BG33R_474,1,1,grimontii,synxantha,#FB807266,0.0378870877585243,1,0.509389396880335
Pseudomonas_grimontii_BS2976_7114,Pseudomonas_orientalis_L1-3-08_11571,1,2,grimontii,orientalis,#FB807266,0.049066517607602,1,0.515227171020091
Pseudomonas_grimontii_BS2976_7114,Pseudomonas_fluorescens_NCTC10038_6712,1,1,grimontii,fluorescens,#FB807266,0.0658356623812186,1,0.51748731474801
Pseudomonas_grimontii_BS2976_7114,Pseudomonas_antarctica_PAMC_27494_4017,1,1,grimontii,antarctica,#FB807266,0.0669536053661263,1,0.50214486349266
Pseudomonas_grimontii_BS2976_7114,Pseudomonas_simiae_WCS417_2455,1,1,grimontii,simiae,#FB807266,0.0703074343208496,1,0.518691146548053
Pseudomonas_grimontii_BS2976_7114,Pseudomonas_chlororaphis_B25_7556,1,1,grimontii,chlororaphis,#FB807266,0.0848406931246506,1,0.557938577262973
Pseudomonas_grimontii_BS2976_7114,Pseudomonas_chlororaphis_TAMOak81_7536,1,1,grimontii,chlororaphis,#FB807266,0.088194522079374,1,0.572568776180233
Pseudomonas_fluorescens_PICF7_2957,Pseudomonas_synxantha_BG33R_474,1,1,fluorescens,synxantha,#70BCC950,0.0322973728339855,1,0.518860513335651
Pseudomonas_fluorescens_PICF7_2957,Pseudomonas_orientalis_L1-3-08_11571,1,2,fluorescens,orientalis,#70BCC950,0.0434768026830632,1,0.541615825956022
Pseudomonas_fluorescens_PICF7_2957,Pseudomonas_antarctica_PAMC_27494_4017,1,1,fluorescens,antarctica,#70BCC950,0.0613638904415875,1,0.527569132913602
Pseudomonas_fluorescens_PICF7_2957,Pseudomonas_simiae_WCS417_2455,1,1,fluorescens,simiae,#70BCC950,0.0647177193963108,1,0.388801439172476
Pseudomonas_fluorescens_PICF7_2957,Pseudomonas_chlororaphis_B25_7556,1,1,fluorescens,chlororaphis,#70BCC950,0.0792509782001118,1,0.646700556301554
Pseudomonas_fluorescens_PICF7_2957,Pseudomonas_chlororaphis_TAMOak81_7536,1,1,fluorescens,chlororaphis,#70BCC950,0.0826048071548351,1,0.653615064645722
Pseudomonas_veronii_R4_3092,Pseudomonas_fluorescens_Pt14_4039,1,1,veronii,fluorescens,#E8878166,0.0244717719396311,1,0.53628127050643
Pseudomonas_veronii_R4_3092,Pseudomonas_poae_RE_1-1-14_197,1,1,veronii,poae,#E8878166,0.0267076579094466,1,0.5231254460483
Pseudomonas_veronii_R4_3092,Pseudomonas_trivialis_BS3111_7205,1,1,veronii,trivialis,#E8878166,0.0278256008943544,1,0.534452410095005
Pseudomonas_veronii_R4_3092,Pseudomonas_fluorescens_A506_168,1,1,veronii,fluorescens,#E8878166,0.0378870877585243,1,0.503958724648708
